"","ldf_num","exposureRate","realLabel","targetObjectName","performance"
"467",63,4,"dax","2002-600.jpg",TRUE
"468",63,2,"blicket","2006-600.jpg",TRUE
"469",64,2,"gazzer","2001-600.jpg",TRUE
"470",64,4,"kreeb","2002-600.jpg",TRUE
"471",64,1,"dax","2009-600.jpg",TRUE
"472",64,2,"manu","2006-600.jpg",TRUE
"473",64,4,"fep","2005-600.jpg",TRUE
"474",64,4,"toma","2007-600.jpg",TRUE
"475",64,1,"kiv","2056-600.jpg",TRUE
"476",64,2,"blicket","2025-600.jpg",FALSE
"477",64,1,"wug","2023-600.jpg",FALSE
"478",65,1,"kreeb","2007-600.jpg",FALSE
"479",65,2,"blicket","2002-600.jpg",TRUE
"480",65,2,"gazzer","2005-600.jpg",TRUE
"481",65,1,"fep","2001-600.jpg",FALSE
"482",65,4,"dax","2025-600.jpg",TRUE
"483",65,2,"manu","2006-600.jpg",FALSE
"484",65,4,"toma","2023-600.jpg",TRUE
"485",65,1,"kiv","2056-600.jpg",FALSE
"486",65,4,"wug","2009-600.jpg",TRUE
"487",67,4,"manu","2005-600.jpg",TRUE
"488",67,4,"toma","2025-600.jpg",FALSE
"489",67,1,"gazzer","2023-600.jpg",FALSE
"490",67,4,"blicket","2002-600.jpg",TRUE
"491",67,2,"fep","2001-600.jpg",TRUE
"492",67,2,"kiv","2007-600.jpg",TRUE
"493",67,2,"kreeb","2056-600.jpg",FALSE
"494",67,1,"wug","2006-600.jpg",FALSE
"495",67,1,"dax","2009-600.jpg",FALSE
"496",68,4,"kreeb","2023-600.jpg",TRUE
"497",68,4,"wug","2025-600.jpg",FALSE
"498",68,2,"toma","2009-600.jpg",FALSE
"499",68,2,"manu","2006-600.jpg",FALSE
"500",68,1,"kiv","2005-600.jpg",FALSE
"501",68,1,"fep","2056-600.jpg",TRUE
"502",68,1,"gazzer","2002-600.jpg",FALSE
"503",68,2,"blicket","2001-600.jpg",FALSE
"504",68,4,"dax","2007-600.jpg",FALSE
"505",69,2,"toma","2006-600.jpg",FALSE
"506",69,4,"wug","2023-600.jpg",TRUE
"507",69,1,"kreeb","2056-600.jpg",TRUE
"508",69,2,"gazzer","2002-600.jpg",TRUE
"509",69,2,"manu","2009-600.jpg",TRUE
"510",69,1,"fep","2005-600.jpg",TRUE
"511",69,1,"blicket","2025-600.jpg",TRUE
"512",69,4,"dax","2001-600.jpg",TRUE
"513",69,4,"kiv","2007-600.jpg",TRUE
"514",70,4,"blicket","2001-600.jpg",TRUE
"515",70,4,"gazzer","2025-600.jpg",TRUE
"516",70,2,"dax","2002-600.jpg",TRUE
"517",70,1,"kiv","2056-600.jpg",FALSE
"518",70,1,"manu","2005-600.jpg",TRUE
"519",70,4,"toma","2009-600.jpg",TRUE
"520",70,2,"kreeb","2023-600.jpg",TRUE
"521",70,1,"fep","2007-600.jpg",FALSE
"522",70,2,"wug","2006-600.jpg",TRUE
"523",71,2,"fep","2002-600.jpg",TRUE
"524",71,1,"gazzer","2009-600.jpg",TRUE
"525",71,1,"wug","2025-600.jpg",TRUE
"526",71,4,"dax","2001-600.jpg",TRUE
"527",71,1,"blicket","2005-600.jpg",TRUE
"528",71,2,"kreeb","2006-600.jpg",TRUE
"529",71,4,"kiv","2007-600.jpg",TRUE
"530",71,2,"toma","2056-600.jpg",TRUE
"531",71,4,"manu","2023-600.jpg",TRUE
"532",72,2,"blicket","2023-600.jpg",TRUE
"533",72,1,"gazzer","2056-600.jpg",FALSE
"534",72,2,"manu","2009-600.jpg",FALSE
"535",72,4,"toma","2002-600.jpg",TRUE
"536",72,4,"fep","2005-600.jpg",TRUE
"537",72,1,"kiv","2007-600.jpg",FALSE
"538",72,1,"dax","2006-600.jpg",TRUE
"539",72,4,"kreeb","2001-600.jpg",FALSE
"540",72,2,"wug","2025-600.jpg",TRUE
"541",73,1,"fep","2002-600.jpg",TRUE
"542",73,2,"gazzer","2007-600.jpg",TRUE
"543",73,2,"toma","2025-600.jpg",TRUE
"544",73,4,"dax","2023-600.jpg",TRUE
"545",73,1,"blicket","2005-600.jpg",TRUE
"546",73,1,"kiv","2006-600.jpg",FALSE
"547",73,2,"kreeb","2001-600.jpg",TRUE
"548",73,4,"manu","2009-600.jpg",TRUE
"549",73,4,"wug","2056-600.jpg",TRUE
"550",74,4,"blicket","2007-600.jpg",TRUE
"551",74,2,"kreeb","2002-600.jpg",TRUE
"552",74,1,"manu","2006-600.jpg",FALSE
"553",74,1,"wug","2023-600.jpg",FALSE
"554",74,2,"fep","2001-600.jpg",TRUE
"555",74,4,"gazzer","2025-600.jpg",TRUE
"556",74,2,"toma","2005-600.jpg",FALSE
"557",74,4,"dax","2009-600.jpg",FALSE
"558",74,1,"kiv","2056-600.jpg",FALSE
"559",75,2,"gazzer","2056-600.jpg",TRUE
"560",75,1,"blicket","2007-600.jpg",TRUE
"561",75,2,"kreeb","2009-600.jpg",TRUE
"562",75,1,"fep","2002-600.jpg",TRUE
"563",75,4,"toma","2023-600.jpg",TRUE
"564",75,2,"dax","2005-600.jpg",TRUE
"565",75,4,"wug","2006-600.jpg",TRUE
"566",75,1,"kiv","2025-600.jpg",TRUE
"567",75,4,"manu","2001-600.jpg",TRUE
"568",76,4,"kreeb","2006-600.jpg",TRUE
"569",76,4,"fep","2023-600.jpg",TRUE
"570",76,1,"dax","2005-600.jpg",FALSE
"571",76,4,"blicket","2002-600.jpg",TRUE
"572",76,2,"manu","2056-600.jpg",TRUE
"573",76,2,"wug","2007-600.jpg",TRUE
"574",76,1,"gazzer","2009-600.jpg",TRUE
"575",76,1,"toma","2025-600.jpg",TRUE
"576",76,2,"kiv","2001-600.jpg",FALSE
"577",77,4,"gazzer","2005-600.jpg",TRUE
"578",77,1,"kreeb","2001-600.jpg",FALSE
"579",77,1,"wug","2009-600.jpg",FALSE
"580",77,4,"fep","2025-600.jpg",TRUE
"581",77,4,"blicket","2002-600.jpg",TRUE
"582",77,1,"manu","2007-600.jpg",TRUE
"583",77,2,"dax","2006-600.jpg",TRUE
"584",77,2,"toma","2023-600.jpg",TRUE
"585",77,2,"kiv","2056-600.jpg",TRUE
"586",78,2,"dax","2006-600.jpg",TRUE
"587",78,4,"blicket","2023-600.jpg",FALSE
"588",78,2,"manu","2002-600.jpg",TRUE
"589",78,1,"kiv","2056-600.jpg",TRUE
"590",78,1,"gazzer","2001-600.jpg",FALSE
"591",78,4,"fep","2007-600.jpg",TRUE
"592",78,4,"kreeb","2005-600.jpg",TRUE
"593",78,1,"toma","2025-600.jpg",TRUE
"594",78,2,"wug","2009-600.jpg",TRUE
"595",79,1,"kreeb","2005-600.jpg",FALSE
"596",79,2,"gazzer","2025-600.jpg",TRUE
"597",79,4,"blicket","2056-600.jpg",TRUE
"598",79,1,"wug","2001-600.jpg",TRUE
"599",79,1,"kiv","2009-600.jpg",FALSE
"600",79,4,"fep","2007-600.jpg",TRUE
"601",79,4,"toma","2023-600.jpg",TRUE
"602",79,2,"manu","2006-600.jpg",FALSE
"603",79,2,"dax","2002-600.jpg",TRUE
"604",80,2,"fep","2007-600.jpg",TRUE
"605",80,1,"toma","2006-600.jpg",TRUE
"606",80,4,"wug","2005-600.jpg",TRUE
"607",80,1,"manu","2002-600.jpg",TRUE
"608",80,4,"dax","2023-600.jpg",TRUE
"609",80,1,"blicket","2025-600.jpg",TRUE
"610",80,2,"gazzer","2009-600.jpg",TRUE
"611",80,4,"kreeb","2001-600.jpg",TRUE
"612",80,2,"kiv","2056-600.jpg",TRUE
"613",81,2,"fep","2025-600.jpg",FALSE
"614",81,4,"gazzer","2009-600.jpg",TRUE
"615",81,2,"kiv","2056-600.jpg",FALSE
"616",81,1,"manu","2001-600.jpg",FALSE
"617",81,1,"kreeb","2005-600.jpg",FALSE
"618",81,4,"dax","2007-600.jpg",TRUE
"619",81,2,"blicket","2002-600.jpg",FALSE
"620",81,4,"wug","2023-600.jpg",TRUE
"621",81,1,"toma","2006-600.jpg",TRUE
"622",82,4,"blicket","2007-600.jpg",TRUE
"623",82,2,"kiv","2006-600.jpg",TRUE
"624",82,2,"gazzer","2001-600.jpg",TRUE
"625",82,1,"fep","2005-600.jpg",FALSE
"626",82,4,"toma","2025-600.jpg",FALSE
"627",82,1,"wug","2002-600.jpg",FALSE
"628",82,1,"kreeb","2056-600.jpg",FALSE
"629",82,4,"manu","2009-600.jpg",TRUE
"630",82,2,"dax","2023-600.jpg",FALSE
"631",83,2,"wug","2001-600.jpg",TRUE
"632",83,1,"dax","2006-600.jpg",TRUE
"633",83,2,"manu","2002-600.jpg",TRUE
"634",83,4,"kreeb","2056-600.jpg",TRUE
"635",83,1,"toma","2005-600.jpg",TRUE
"636",83,4,"kiv","2007-600.jpg",TRUE
"637",83,2,"fep","2009-600.jpg",TRUE
"638",83,1,"gazzer","2025-600.jpg",TRUE
"639",83,4,"blicket","2023-600.jpg",TRUE
"640",84,1,"wug","2002-600.jpg",TRUE
"641",84,1,"kreeb","2005-600.jpg",TRUE
"642",84,2,"kiv","2009-600.jpg",TRUE
"643",84,1,"gazzer","2056-600.jpg",FALSE
"644",84,2,"blicket","2023-600.jpg",TRUE
"645",84,4,"fep","2025-600.jpg",TRUE
"646",84,4,"toma","2007-600.jpg",TRUE
"647",84,2,"manu","2006-600.jpg",TRUE
"648",84,4,"dax","2001-600.jpg",TRUE
"649",86,4,"wug","2002-600.jpg",TRUE
"650",86,1,"dax","2009-600.jpg",FALSE
"651",86,2,"kiv","2006-600.jpg",FALSE
"652",86,2,"toma","2007-600.jpg",TRUE
"653",86,2,"blicket","2005-600.jpg",FALSE
"654",86,1,"gazzer","2001-600.jpg",FALSE
"655",86,4,"manu","2056-600.jpg",TRUE
"656",86,1,"kreeb","2023-600.jpg",FALSE
"657",86,4,"fep","2025-600.jpg",TRUE
"658",87,2,"gazzer","2006-600.jpg",TRUE
"659",87,2,"fep","2009-600.jpg",TRUE
"660",87,4,"wug","2005-600.jpg",TRUE
"661",87,1,"manu","2002-600.jpg",FALSE
"662",87,1,"blicket","2023-600.jpg",FALSE
"663",87,4,"kreeb","2007-600.jpg",FALSE
"664",87,1,"kiv","2056-600.jpg",FALSE
"665",87,4,"dax","2025-600.jpg",FALSE
"666",87,2,"toma","2001-600.jpg",TRUE
"667",88,4,"wug","2006-600.jpg",TRUE
"668",88,2,"manu","2009-600.jpg",TRUE
"669",88,4,"kiv","2025-600.jpg",TRUE
"670",88,1,"blicket","2056-600.jpg",FALSE
"671",88,1,"fep","2002-600.jpg",TRUE
"672",88,2,"kreeb","2001-600.jpg",TRUE
"673",88,1,"toma","2007-600.jpg",FALSE
"674",88,4,"gazzer","2023-600.jpg",TRUE
"675",88,2,"dax","2005-600.jpg",TRUE
"676",90,4,"manu","2006-600.jpg",TRUE
"677",90,2,"fep","2002-600.jpg",FALSE
"678",90,1,"wug","2056-600.jpg",FALSE
"679",90,4,"kiv","2025-600.jpg",TRUE
"680",90,2,"gazzer","2009-600.jpg",TRUE
"681",90,1,"toma","2001-600.jpg",TRUE
"682",90,2,"blicket","2005-600.jpg",TRUE
"683",90,1,"kreeb","2023-600.jpg",FALSE
"684",90,4,"dax","2007-600.jpg",TRUE
"685",91,2,"kiv","2006-600.jpg",TRUE
"686",91,1,"dax","2007-600.jpg",TRUE
"687",91,1,"manu","2056-600.jpg",TRUE
"688",91,2,"fep","2023-600.jpg",TRUE
"689",91,1,"kreeb","2009-600.jpg",FALSE
"690",91,2,"toma","2005-600.jpg",TRUE
"691",91,4,"gazzer","2001-600.jpg",TRUE
"692",91,4,"blicket","2025-600.jpg",TRUE
"693",91,4,"wug","2002-600.jpg",TRUE
"694",92,2,"manu","2009-600.jpg",TRUE
"695",92,4,"fep","2007-600.jpg",TRUE
"696",92,4,"blicket","2002-600.jpg",TRUE
"697",92,2,"wug","2006-600.jpg",TRUE
"698",92,1,"toma","2056-600.jpg",FALSE
"699",92,1,"dax","2023-600.jpg",TRUE
"700",92,4,"gazzer","2025-600.jpg",TRUE
"701",92,1,"kiv","2005-600.jpg",FALSE
"702",92,2,"kreeb","2001-600.jpg",FALSE
"703",93,2,"kreeb","2006-600.jpg",TRUE
"704",93,2,"toma","2025-600.jpg",TRUE
"705",93,2,"kiv","2056-600.jpg",FALSE
"706",93,1,"wug","2002-600.jpg",TRUE
"707",93,1,"blicket","2007-600.jpg",TRUE
"708",93,4,"gazzer","2005-600.jpg",TRUE
"709",93,4,"manu","2001-600.jpg",TRUE
"710",93,1,"fep","2009-600.jpg",TRUE
"711",93,4,"dax","2023-600.jpg",TRUE
"712",94,1,"fep","2056-600.jpg",TRUE
"713",94,4,"dax","2005-600.jpg",TRUE
"714",94,2,"kreeb","2009-600.jpg",FALSE
"715",94,1,"gazzer","2002-600.jpg",FALSE
"716",94,4,"wug","2023-600.jpg",TRUE
"717",94,2,"toma","2007-600.jpg",TRUE
"718",94,2,"manu","2006-600.jpg",TRUE
"719",94,4,"kiv","2001-600.jpg",TRUE
"720",94,1,"blicket","2025-600.jpg",FALSE
"721",95,2,"fep","2001-600.jpg",TRUE
"722",95,4,"gazzer","2023-600.jpg",TRUE
"723",95,4,"wug","2007-600.jpg",TRUE
"724",95,2,"toma","2005-600.jpg",TRUE
"725",95,1,"blicket","2002-600.jpg",TRUE
"726",95,1,"dax","2056-600.jpg",TRUE
"727",95,2,"kiv","2006-600.jpg",TRUE
"728",95,1,"manu","2025-600.jpg",TRUE
"729",95,4,"kreeb","2009-600.jpg",TRUE
"730",96,1,"gazzer","2006-600.jpg",TRUE
"731",96,2,"manu","2005-600.jpg",TRUE
"732",96,4,"dax","2023-600.jpg",TRUE
"733",96,1,"toma","2025-600.jpg",FALSE
"734",96,4,"blicket","2007-600.jpg",TRUE
"735",96,2,"fep","2056-600.jpg",TRUE
"736",96,1,"wug","2002-600.jpg",FALSE
"737",96,2,"kiv","2001-600.jpg",TRUE
"738",96,4,"kreeb","2009-600.jpg",TRUE
"739",97,4,"dax","2002-600.jpg",FALSE
"740",97,1,"kiv","2001-600.jpg",TRUE
"741",97,1,"gazzer","2009-600.jpg",FALSE
"742",97,1,"manu","2025-600.jpg",FALSE
"743",97,2,"wug","2007-600.jpg",FALSE
"744",97,2,"blicket","2056-600.jpg",FALSE
"745",97,2,"kreeb","2005-600.jpg",FALSE
"746",97,4,"toma","2023-600.jpg",TRUE
"747",97,4,"fep","2006-600.jpg",FALSE
"748",98,4,"manu","2023-600.jpg",TRUE
"749",98,2,"kiv","2006-600.jpg",TRUE
"750",98,4,"wug","2025-600.jpg",TRUE
"751",98,4,"dax","2001-600.jpg",TRUE
"752",98,1,"gazzer","2002-600.jpg",FALSE
"753",98,2,"fep","2009-600.jpg",TRUE
"754",98,1,"kreeb","2005-600.jpg",TRUE
"755",98,2,"blicket","2056-600.jpg",TRUE
"756",98,1,"toma","2007-600.jpg",TRUE
"757",99,4,"fep","2001-600.jpg",TRUE
"758",99,4,"toma","2056-600.jpg",TRUE
"759",99,2,"manu","2009-600.jpg",TRUE
"760",99,1,"kiv","2025-600.jpg",FALSE
"761",99,4,"kreeb","2023-600.jpg",FALSE
"762",99,2,"wug","2002-600.jpg",FALSE
"763",99,1,"blicket","2006-600.jpg",TRUE
"764",99,2,"dax","2007-600.jpg",FALSE
"765",99,1,"gazzer","2005-600.jpg",FALSE
"766",100,1,"manu","2007-600.jpg",FALSE
"767",100,2,"fep","2006-600.jpg",FALSE
"768",100,2,"toma","2056-600.jpg",TRUE
"769",100,4,"gazzer","2002-600.jpg",TRUE
"770",100,4,"kreeb","2023-600.jpg",TRUE
"771",100,4,"dax","2005-600.jpg",TRUE
"772",100,1,"blicket","2025-600.jpg",TRUE
"773",100,2,"kiv","2009-600.jpg",FALSE
"774",100,1,"wug","2001-600.jpg",TRUE
"775",101,4,"toma","2006-600.jpg",TRUE
"776",101,2,"manu","2002-600.jpg",TRUE
"777",101,4,"blicket","2001-600.jpg",TRUE
"778",101,1,"wug","2007-600.jpg",TRUE
"779",101,1,"dax","2056-600.jpg",TRUE
"780",101,2,"kiv","2023-600.jpg",TRUE
"781",101,4,"kreeb","2025-600.jpg",TRUE
"782",101,1,"fep","2005-600.jpg",TRUE
"783",101,2,"gazzer","2009-600.jpg",TRUE
"784",102,1,"toma","2001-600.jpg",TRUE
"785",102,1,"fep","2006-600.jpg",TRUE
"786",102,1,"blicket","2007-600.jpg",FALSE
"787",102,2,"gazzer","2056-600.jpg",TRUE
"788",102,4,"kreeb","2009-600.jpg",TRUE
"789",102,2,"kiv","2002-600.jpg",TRUE
"790",102,4,"dax","2005-600.jpg",TRUE
"791",102,4,"wug","2025-600.jpg",TRUE
"792",102,2,"manu","2023-600.jpg",TRUE
"793",103,2,"kreeb","2006-600.jpg",FALSE
"794",103,4,"wug","2001-600.jpg",TRUE
"795",103,4,"blicket","2007-600.jpg",TRUE
"796",103,2,"kiv","2009-600.jpg",FALSE
"797",103,2,"gazzer","2005-600.jpg",FALSE
"798",103,4,"manu","2002-600.jpg",TRUE
"799",103,1,"fep","2023-600.jpg",TRUE
"800",103,1,"toma","2056-600.jpg",FALSE
"801",103,1,"dax","2025-600.jpg",FALSE
"802",106,1,"kiv","2023-600.jpg",TRUE
"803",106,1,"fep","2006-600.jpg",FALSE
"804",106,4,"gazzer","2056-600.jpg",TRUE
"805",106,2,"dax","2007-600.jpg",TRUE
"806",106,4,"manu","2005-600.jpg",TRUE
"807",106,2,"wug","2009-600.jpg",TRUE
"808",106,2,"toma","2002-600.jpg",TRUE
"809",106,4,"kreeb","2025-600.jpg",TRUE
"810",106,1,"blicket","2001-600.jpg",TRUE
"811",107,1,"toma","2002-600.jpg",TRUE
"812",107,4,"wug","2025-600.jpg",TRUE
"813",107,1,"kiv","2056-600.jpg",TRUE
"814",107,4,"kreeb","2023-600.jpg",TRUE
"815",107,1,"blicket","2007-600.jpg",TRUE
"816",107,4,"gazzer","2001-600.jpg",TRUE
"817",107,2,"dax","2009-600.jpg",TRUE
"818",107,2,"fep","2006-600.jpg",TRUE
"819",107,2,"manu","2005-600.jpg",TRUE
"820",109,2,"wug","2007-600.jpg",TRUE
"821",109,2,"gazzer","2002-600.jpg",TRUE
"822",109,1,"manu","2006-600.jpg",TRUE
"823",109,2,"blicket","2005-600.jpg",TRUE
"824",109,4,"fep","2009-600.jpg",TRUE
"825",109,1,"kreeb","2056-600.jpg",TRUE
"826",109,4,"dax","2025-600.jpg",TRUE
"827",109,1,"toma","2023-600.jpg",TRUE
"828",109,4,"kiv","2001-600.jpg",TRUE
"829",110,2,"gazzer","2009-600.jpg",FALSE
"830",110,1,"blicket","2007-600.jpg",TRUE
"831",110,4,"toma","2056-600.jpg",TRUE
"832",110,1,"kiv","2002-600.jpg",FALSE
"833",110,2,"wug","2023-600.jpg",FALSE
"834",110,1,"dax","2006-600.jpg",FALSE
"835",110,4,"manu","2005-600.jpg",TRUE
"836",110,4,"fep","2001-600.jpg",TRUE
"837",110,2,"kreeb","2025-600.jpg",FALSE
"838",111,1,"gazzer","2009-600.jpg",FALSE
"839",111,2,"blicket","2007-600.jpg",TRUE
"840",111,2,"manu","2006-600.jpg",TRUE
"841",111,4,"kreeb","2005-600.jpg",TRUE
"842",111,1,"toma","2002-600.jpg",FALSE
"843",111,2,"dax","2023-600.jpg",FALSE
"844",111,4,"kiv","2056-600.jpg",TRUE
"845",111,4,"wug","2001-600.jpg",TRUE
"846",111,1,"fep","2025-600.jpg",FALSE
"847",112,1,"kiv","2006-600.jpg",FALSE
"848",112,2,"dax","2056-600.jpg",TRUE
"849",112,2,"toma","2025-600.jpg",FALSE
"850",112,4,"kreeb","2009-600.jpg",FALSE
"851",112,1,"manu","2005-600.jpg",FALSE
"852",112,1,"gazzer","2001-600.jpg",FALSE
"853",112,4,"wug","2007-600.jpg",TRUE
"854",112,4,"blicket","2002-600.jpg",TRUE
"855",112,2,"fep","2023-600.jpg",FALSE
"856",113,2,"kreeb","2056-600.jpg",TRUE
"857",113,1,"wug","2025-600.jpg",TRUE
"858",113,4,"dax","2023-600.jpg",TRUE
"859",113,1,"fep","2007-600.jpg",TRUE
"860",113,2,"gazzer","2002-600.jpg",TRUE
"861",113,4,"kiv","2009-600.jpg",TRUE
"862",113,2,"manu","2001-600.jpg",TRUE
"863",113,4,"toma","2006-600.jpg",TRUE
"864",113,1,"blicket","2005-600.jpg",TRUE
"865",114,4,"manu","2005-600.jpg",TRUE
"866",114,1,"dax","2001-600.jpg",TRUE
"867",114,2,"toma","2023-600.jpg",TRUE
"868",114,2,"blicket","2025-600.jpg",TRUE
"869",114,1,"wug","2009-600.jpg",FALSE
"870",114,1,"fep","2002-600.jpg",FALSE
"871",114,4,"kiv","2056-600.jpg",TRUE
"872",114,4,"gazzer","2007-600.jpg",TRUE
"873",114,2,"kreeb","2006-600.jpg",TRUE
"874",115,1,"blicket","2006-600.jpg",FALSE
"875",115,2,"fep","2056-600.jpg",FALSE
"876",115,2,"wug","2023-600.jpg",FALSE
"877",115,4,"gazzer","2001-600.jpg",FALSE
"878",115,1,"manu","2002-600.jpg",TRUE
"879",115,4,"kreeb","2009-600.jpg",TRUE
"880",115,4,"dax","2025-600.jpg",FALSE
"881",115,1,"kiv","2005-600.jpg",FALSE
"882",115,2,"toma","2007-600.jpg",FALSE
"883",117,1,"kreeb","2006-600.jpg",FALSE
"884",117,2,"wug","2005-600.jpg",TRUE
"885",117,4,"gazzer","2025-600.jpg",TRUE
"886",117,2,"manu","2009-600.jpg",TRUE
"887",117,2,"fep","2023-600.jpg",TRUE
"888",117,1,"blicket","2001-600.jpg",FALSE
"889",117,4,"dax","2002-600.jpg",TRUE
"890",117,4,"toma","2056-600.jpg",TRUE
"891",117,1,"kiv","2007-600.jpg",TRUE
"892",118,4,"fep","2002-600.jpg",TRUE
"893",118,1,"gazzer","2001-600.jpg",TRUE
"894",118,2,"kreeb","2005-600.jpg",FALSE
"895",118,2,"blicket","2006-600.jpg",TRUE
"896",118,4,"manu","2023-600.jpg",TRUE
"897",118,2,"wug","2009-600.jpg",FALSE
"898",118,1,"dax","2025-600.jpg",FALSE
"899",118,1,"toma","2056-600.jpg",FALSE
"900",118,4,"kiv","2007-600.jpg",TRUE
"901",119,1,"wug","2056-600.jpg",TRUE
"902",119,1,"kiv","2002-600.jpg",TRUE
"903",119,4,"manu","2023-600.jpg",TRUE
"904",119,2,"blicket","2005-600.jpg",TRUE
"905",119,4,"fep","2025-600.jpg",TRUE
"906",119,2,"gazzer","2007-600.jpg",TRUE
"907",119,1,"kreeb","2006-600.jpg",TRUE
"908",119,2,"dax","2001-600.jpg",TRUE
"909",119,4,"toma","2009-600.jpg",TRUE
"910",120,1,"kiv","2002-600.jpg",TRUE
"911",120,2,"manu","2006-600.jpg",TRUE
"912",120,4,"fep","2023-600.jpg",TRUE
"913",120,4,"toma","2056-600.jpg",TRUE
"914",120,2,"blicket","2007-600.jpg",TRUE
"915",120,1,"kreeb","2005-600.jpg",TRUE
"916",120,2,"dax","2009-600.jpg",TRUE
"917",120,4,"gazzer","2025-600.jpg",TRUE
"918",120,1,"wug","2001-600.jpg",TRUE
"919",121,1,"kreeb","2002-600.jpg",FALSE
"920",121,4,"fep","2005-600.jpg",TRUE
"921",121,4,"dax","2056-600.jpg",TRUE
"922",121,4,"blicket","2007-600.jpg",TRUE
"923",121,1,"gazzer","2001-600.jpg",FALSE
"924",121,2,"wug","2023-600.jpg",TRUE
"925",121,1,"kiv","2025-600.jpg",FALSE
